PROVINCE	MUNICIPALITY/CITY	BARANGAY	HOUSEHOLD ID	FIRST NAME	MIDDLE NAME	LAST NAME	SEX	AGE	SOCIAL SERVICE / PROGRAM	TYPE OF ASSISTANCE PROVIDED	"SPECIFY (name of skill training, name of training, specific assistance, goods, amount, and others)"	"REMARKS (specify agency, individual, organization who provided the assistance and any other pertinent details)"	DATE RECEIVED (MM/DD/YYYY)
Laguna	Famy	Puting Lupa	249	Ana	Cruz	Galang	Male	27	KALAHI	Tutorial Sessions	Level 1 support	USAID - Special initiative. Contact: regional office	09/13/2022
Laguna	Kalayaan	Ulango	749	Janna	Carn	Gómez	Male	72	SUPPLEMENTAL_FEEDING	Insurance	Basic assistance	Caritas - Emergency response. Contact: local coordinator	07/10/2024
Laguna	Pila	Turbina	805	Janna	Reyes	Cruz	Female	31	PWD_ASSISTANCE	Food Assistance	Rice (5kg)	Community Organization - Emergency response. Contact: main branch	09/10/2024
Laguna	Los Baños	Santo Domingo	134	Clara	Santos	Gómez	Male	24	PWD_ASSISTANCE	Financial	"PHP 3,000"	Local Government - Regular program. Contact: local coordinator	11/03/2022
Laguna	Rizal	San Benito (Palita)	321	James	Carn	Pérez	Male	29	PWD_ASSISTANCE	Transportation Allowance	Standard package	Local Government - Annual assistance. Contact: local coordinator	01/22/2022
Laguna	Alaminos	San Miguel	390	Janna	Reyes	Reyes	Male	39	KALAHI	Agricultural and Fisheries	Basic assistance	DOLE - Regular program. Contact: local coordinator	08/29/2022
Laguna	Mabitac	Paciano Rizal	434	Juan	López	Cruz	Male	78	AICS	Capital/Starter Kit	Enhanced support	Caritas - Pilot program. Contact: regional office	05/02/2021
Laguna	Calamba	Maunong	22	Janna	García	Reyes	Male	44	SLP	Job Referral	Level 1 support	Anonymous Donor - Regular program	08/16/2024
Laguna	Pangil	Del Carmen	873	Janna	Pérez	Gómez	Male	65	SOCIAL_PENSION	Financial	"PHP 5,000"	UNICEF - Pilot program. Contact: local coordinator	07/17/2022
Laguna	Santa Cruz	San Ildefonso	600	Juan	Gómez	Galang	Female	54	KALAHI	Surgical Procedures	Medical Kit	Caritas - Regular program	11/13/2021
Laguna	Mabitac	San Benito (Palita)	665	James	Carn	Cruz	Male	28	SLP	Mental Health Support	Enhanced support	World Vision - Annual assistance. Contact: main branch	01/20/2021
Laguna	Cabuyao	San Miguel	125	Juan	García	Pérez	Male	53	AICS	Activity Involvement/Advocacy	Enhanced support	Local Government - Regular program. Contact: regional office	06/26/2022
Laguna	Pila	San Vicente	79	Ana	Cruz	Santos	Female	77	PWD_ASSISTANCE	Agricultural and Fisheries	Level 1 support	DOH - Special initiative. Contact: regional office	08/16/2024
Laguna	Rizal	Santo Tomás (Calabuso)	858	Juan	García	Galang	Female	30	MEDICAL_SERVICES	Medical Assistance	Wheelchair	DOLE - Regular program. Contact: local coordinator	02/02/2025
Laguna	San Pedro	Ulango	968	María	Carn	Pérez	Female	49	PWD_ASSISTANCE	Values Formation	Week-long training	DOLE - Pilot program. Contact: regional office	01/15/2024
Laguna	Alaminos	Lingga	51	Ana	García	Cruz	Male	79	AICS	Surgical Procedures	Medical Kit	Private Donor - Annual assistance. Contact: main branch	02/09/2022
Laguna	Pila	San Cristóbal	728	Janna	Pérez	Reyes	Female	25	SUPPLEMENTAL_FEEDING	Technical Skills Training	Level 1 support	Caritas - Pilot program. Contact: regional office	09/05/2023
Laguna	Rizal	San José	176	Clara	Santos	Pérez	Male	24	OTHER_CAPABILITY_BUILDING_SUPPORT	Skills Training	Hairdressing	DA - Special initiative. Contact: main branch	11/24/2022
Laguna	Pagsanjan	San José	870	Ana	Carn	Reyes	Female	60	SUPPLEMENTAL_FEEDING	Agricultural and Fisheries	Level 1 support	DOLE - Annual assistance. Contact: regional office	04/22/2021
Laguna	Famy	Santo Tomás (Calabuso)	253	James	Reyes	Galang	Male	60	PWD_ASSISTANCE	Vaccination	Standard package	Caritas - Emergency response. Contact: regional office	03/08/2024
Laguna	Magdalena	Santo Tomás (Calabuso)	966	James	García	Galang	Male	75	DISASTER_RELIEF_ASSISTANCE	Surgical Procedures	"PHP 5,000"	Private Donor - Pilot program	10/31/2023
Laguna	Pangil	Zapote	246	Juan	Santos	Pérez	Female	34	KALAHI	Food Assistance	Food Pack	DepEd - Emergency response. Contact: main branch	08/07/2024
Laguna	Magdalena	Sirang Lupa	739	Ana	Pérez	Reyes	Male	39	SUPPLEMENTAL_FEEDING	Leadership Skills Training	Level 1 support	DOH - Pilot program. Contact: main branch	01/14/2022
Laguna	Kalayaan	San Benito (Palita)	106	Janna	Cruz	Cruz	Male	63	LIVELIHOOD_ASSISTANCE	Burial Assistance	Level 1 support	DOLE - Pilot program. Contact: main branch	07/29/2023
Laguna	Pangil	Pansol	193	James	Cruz	Pérez	Male	51	KALAHI	Capital/Starter Kit	Standard package	USAID - Pilot program. Contact: local coordinator	08/26/2021
Laguna	Kalayaan	Palingon	316	Pedro	Pérez	Santos	Male	37	OTHER_CAPABILITY_BUILDING_SUPPORT	Activity Involvement/Advocacy	Enhanced support	DSWD - Regular program. Contact: main branch	10/06/2022
Laguna	Liliw	Turbina	302	Janna	García	Gómez	Female	70	LIVELIHOOD_ASSISTANCE	Activity Involvement/Advocacy	Standard package	DSWD - Emergency response. Contact: regional office	11/26/2021
Laguna	Pakil	Looc	548	Pedro	Cruz	García	Female	25	OTHER_CAPABILITY_BUILDING_SUPPORT	Agricultural and Fisheries	Standard package	DA - Emergency response. Contact: local coordinator	07/04/2021
Laguna	San Pedro	Timbao	954	María	Reyes	Galang	Female	39	SOCIAL_PENSION	Honorarium	Standard package	Private Donor - Annual assistance. Contact: main branch	12/19/2024
Laguna	Pangil	San Juan	716	Pedro	Carn	Reyes	Male	44	KALAHI	Medical Supplies	Wheelchair	USAID - Annual assistance	09/08/2024
Laguna	Santa Cruz	Calo	934	Miguel	Santos	Cruz	Female	51	LIVELIHOOD_ASSISTANCE	Food Items	Canned Goods (10 pcs)	DSWD - Annual assistance. Contact: local coordinator	04/27/2022
Laguna	Kalayaan	San Roque	779	James	López	Galang	Female	38	SUPPLEMENTAL_FEEDING	GAD Trainings	Week-long training	Anonymous Donor - Regular program. Contact: main branch	08/24/2022
Laguna	Biñan	San Miguel	268	Juan	García	Cruz	Male	32	OTHER_CAPABILITY_BUILDING_SUPPORT	Values Formation	3-day conference	DOLE - Pilot program. Contact: main branch	10/13/2024
Laguna	Pakil	Makiling	170	María	Cruz	Galang	Female	22	SOCIAL_PENSION	Consultation/Medical Check-Up	Crutches	Caritas - Annual assistance. Contact: regional office	12/28/2021
Laguna	San Pedro	Pansol	551	Ana	Carn	Reyes	Female	55	OTHER_PROGRAM	Cash for Work	Standard package	Anonymous Donor - Pilot program	11/26/2023
Laguna	Santa Cruz	San Benito (Palita)	455	Janna	López	Cruz	Female	34	DISASTER_RELIEF_ASSISTANCE	Leadership Skills Training	Level 1 support	Caritas - Pilot program	05/31/2022
Laguna	Los Baños	Masili	651	James	Reyes	Reyes	Male	25	SLP	Vaccination	Basic assistance	DOH - Emergency response. Contact: regional office	11/26/2021
Laguna	Calauan	Ulango	292	María	Cruz	Cruz	Female	36	EDUCATIONAL_ASSISTANCE	Transportation Allowance	Standard package	Community Organization - Annual assistance. Contact: regional office	09/26/2021
Laguna	Bay	Majada Labas	564	María	Cruz	Galang	Female	22	SOCIAL_PENSION	GAD Trainings	Week-long training	Private Donor - Regular program	12/30/2023
Laguna	Cavinti	San José	799	Miguel	Santos	García	Female	40	SUPPLEMENTAL_FEEDING	Job Referral	Basic assistance	DepEd - Pilot program. Contact: regional office	03/23/2025
Laguna	Paete	Makiling	801	James	Reyes	Gómez	Male	36	KALAHI	Agricultural and Fisheries	Level 1 support	Anonymous Donor - Annual assistance. Contact: local coordinator	08/13/2023
Laguna	Santa Maria	San Roque	141	Ana	Reyes	Gómez	Male	31	SUPPLEMENTAL_FEEDING	Family Development Trainings	1-day seminar	Private Donor - Annual assistance. Contact: main branch	01/13/2022
Laguna	Bay	San Benito (Palita)	146	Ana	García	García	Female	27	DISASTER_RELIEF_ASSISTANCE	Burial Assistance	Enhanced support	DepEd - Pilot program. Contact: local coordinator	10/20/2021
Laguna	Santa Maria	Real	425	Juan	López	Gómez	Female	48	KALAHI	Food for Work	Level 1 support	DSWD - Emergency response. Contact: main branch	08/02/2024
Laguna	Nagcarlan	San Antonio	314	Clara	Santos	Pérez	Female	30	DISASTER_RELIEF_ASSISTANCE	Cash for Work	Level 1 support	Private Donor - Special initiative	12/26/2021
Laguna	Los Baños	Makiling	184	Pedro	García	Santos	Male	39	SOCIAL_PENSION	Technical Skills Training	Basic assistance	Community Organization - Annual assistance. Contact: main branch	06/08/2022
Laguna	Santa Maria	San Antonio	664	Ana	Santos	Santos	Male	54	PWD_ASSISTANCE	Cash for Training	Enhanced support	Anonymous Donor - Annual assistance. Contact: local coordinator	09/22/2024
Laguna	Luisiana	Súcol	713	Miguel	Reyes	Pérez	Female	56	DISASTER_RELIEF_ASSISTANCE	Surgical Procedures	Medical Kit	USAID - Annual assistance	09/16/2022
Laguna	Santa Maria	San Miguel	128	Juan	Santos	Pérez	Female	27	SLP	Capital/Starter Kit	Level 1 support	DepEd - Regular program. Contact: main branch	04/15/2025
Laguna	Pagsanjan	Parian	287	Pedro	Santos	López	Male	48	PWD_ASSISTANCE	Skills Training	Hairdressing	Caritas - Special initiative. Contact: local coordinator	11/26/2023
Laguna	Pila	Santa Rosa	823	María	Santos	Reyes	Male	60	OTHER_PROGRAM	Capital/Starter Kit	Basic assistance	Local Government - Emergency response. Contact: local coordinator	02/20/2025
Laguna	San Pablo	San Ildefonso	253	James	Gómez	Cruz	Female	52	SUPPLEMENTAL_FEEDING	Cash for Training	Level 1 support	Community Organization - Pilot program. Contact: regional office	11/03/2024
Laguna	San Pedro	Masaya	778	Ana	Carn	Santos	Male	30	SOCIAL_PENSION	Activity Involvement/Advocacy	Enhanced support	DA - Annual assistance. Contact: regional office	12/10/2021
Laguna	Cavinti	Casile	700	Juan	Carn	Galang	Female	47	DISASTER_RELIEF_ASSISTANCE	Surgical Procedures	"PHP 10,000"	UNICEF - Pilot program. Contact: main branch	06/07/2024
Laguna	Pakil	Saimsim	386	María	López	Pérez	Female	51	OTHER_PROGRAM	Leadership Skills Training	Level 1 support	Provincial Government - Emergency response. Contact: main branch	09/10/2022
Laguna	Calauan	Mapagong	230	Ana	López	Gómez	Male	53	SOCIAL_PENSION	Insurance	Basic assistance	Community Organization - Annual assistance. Contact: local coordinator	07/29/2022
Laguna	Pangil	San José	271	Janna	Pérez	García	Female	52	OTHER_CAPABILITY_BUILDING_SUPPORT	Capital/Starter Kit	Basic assistance	World Vision - Emergency response	02/01/2022
Laguna	San Pablo	Makiling	771	Clara	Reyes	Cruz	Female	64	EDUCATIONAL_ASSISTANCE	Medical Supplies	Medical Kit	Anonymous Donor - Emergency response	02/25/2022
Laguna	Alaminos	Maunong	811	María	Santos	López	Female	21	OTHER_CAPABILITY_BUILDING_SUPPORT	Activity Involvement/Advocacy	Standard package	Red Cross - Emergency response. Contact: regional office	10/23/2022
Laguna	Nagcarlan	Masaya	415	Miguel	Reyes	García	Female	72	AICS	Medical Assistance	"PHP 5,000"	Local Government - Special initiative	02/06/2022
Laguna	Siniloan	Sirang Lupa	198	Miguel	Carn	Gómez	Female	70	PWD_ASSISTANCE	Medical Supplies	Crutches	DA - Special initiative. Contact: regional office	02/20/2025
Laguna	Los Baños	Del Carmen	323	Ana	Gómez	Pérez	Female	21	SLP	GAD Trainings	3-day conference	DA - Emergency response. Contact: main branch	02/15/2021
Laguna	Pila	Saimsim	56	Miguel	Santos	Cruz	Female	79	AICS	Mental Health Support	Enhanced support	UNICEF - Emergency response. Contact: main branch	11/18/2022
Laguna	Santa Cruz	Milagrosa	831	María	García	Pérez	Male	64	MEDICAL_SERVICES	Vaccination	Level 1 support	World Vision - Annual assistance	06/03/2021
Laguna	Santa Rosa	San Agustín (Antipolo)	203	James	Carn	Santos	Male	23	OTHER_PROGRAM	Medical Supplies	Crutches	Private Donor - Special initiative. Contact: regional office	09/18/2021
Laguna	Paete	Mayapa	783	James	Carn	Santos	Female	72	PWD_ASSISTANCE	Cash for Training	Level 1 support	UNICEF - Pilot program. Contact: regional office	10/07/2022
Laguna	Pangil	San Juan	621	Clara	Carn	Reyes	Male	45	OTHER_PROGRAM	Surgical Procedures	"PHP 10,000"	Local Government - Annual assistance. Contact: main branch	10/14/2021
Laguna	Nagcarlan	Masaya	628	James	Pérez	Gómez	Female	47	OTHER_CAPABILITY_BUILDING_SUPPORT	Financial	"PHP 2,000"	Provincial Government - Emergency response. Contact: regional office	04/25/2023
Laguna	Cavinti	Masili	604	Pedro	Santos	López	Female	44	LIVELIHOOD_ASSISTANCE	Transportation Allowance	Standard package	USAID - Regular program	09/16/2024
Laguna	Nagcarlan	San Ildefonso	138	Janna	López	Cruz	Male	22	PWD_ASSISTANCE	GAD Trainings	Week-long training	DOLE - Special initiative	10/01/2022
Laguna	Pakil	San Andrés	422	James	Cruz	López	Female	61	SUPPLEMENTAL_FEEDING	"Non-Food Items (Hygiene Kits, Clothes, Household Items)"	Basic assistance	DOLE - Pilot program. Contact: main branch	12/06/2022
Laguna	Kalayaan	Maunong	815	Miguel	García	Galang	Female	56	OTHER_PROGRAM	Capital/Starter Kit	Enhanced support	Provincial Government - Special initiative. Contact: local coordinator	02/04/2025
Laguna	Nagcarlan	San Cristóbal	57	Janna	García	López	Male	52	SUPPLEMENTAL_FEEDING	Insurance	Level 1 support	DOLE - Pilot program. Contact: regional office	07/16/2024
Laguna	Pakil	San Gregorio	562	James	Reyes	Pérez	Male	56	LIVELIHOOD_ASSISTANCE	Technical Skills Training	Standard package	USAID - Emergency response	06/06/2021
Laguna	Pila	Santo Tomás (Calabuso)	71	Pedro	Santos	Pérez	Male	61	DISASTER_RELIEF_ASSISTANCE	Financial	"PHP 5,000"	Local Government - Special initiative. Contact: regional office	09/06/2022
Laguna	Pila	Santo Tomás (Calabuso)	911	Miguel	López	Santos	Male	32	OTHER_PROGRAM	Financial	"PHP 1,500"	DSWD - Emergency response. Contact: main branch	03/05/2022
Laguna	Santa Rosa	Lingga	914	María	Carn	Reyes	Male	36	AICS	Surgical Procedures	"PHP 5,000"	World Vision - Emergency response	09/09/2023
Laguna	Siniloan	San Andrés	594	Ana	Cruz	Gómez	Male	47	OTHER_PROGRAM	"Non-Food Items (Hygiene Kits, Clothes, Household Items)"	Basic assistance	Anonymous Donor - Special initiative	05/02/2023
Laguna	Famy	Del Carmen	372	Ana	Santos	Pérez	Female	55	KALAHI	"Non-Food Items (Hygiene Kits, Clothes, Household Items)"	Level 1 support	DOH - Regular program. Contact: local coordinator	06/29/2024
Laguna	Nagcarlan	Real	617	James	Santos	Santos	Male	49	DISASTER_RELIEF_ASSISTANCE	Cash for Work	Enhanced support	DOH - Regular program	09/24/2021
Laguna	Cavinti	Parian	600	Ana	Pérez	García	Male	57	OTHER_CAPABILITY_BUILDING_SUPPORT	Food for Work	Enhanced support	DA - Annual assistance. Contact: local coordinator	02/28/2021
Laguna	Alaminos	Puting Lupa	514	James	López	Santos	Female	46	SOCIAL_PENSION	Financial	"PHP 2,000"	Provincial Government - Pilot program	09/09/2022
Laguna	Lumban	Uwisan	872	James	Cruz	Cruz	Female	23	SLP	Medical Assistance	"PHP 5,000"	Provincial Government - Emergency response. Contact: local coordinator	06/20/2021
Laguna	Victoria	San Agustín (Antipolo)	84	Miguel	Carn	Gómez	Male	43	AICS	GAD Trainings	2-day workshop	USAID - Special initiative	09/04/2024
Laguna	Rizal	Pansol	994	Clara	Santos	Reyes	Female	44	AICS	Job Fair	Enhanced support	DOLE - Pilot program	10/19/2022
Laguna	Pagsanjan	Real	43	Juan	García	Pérez	Female	52	LIVELIHOOD_ASSISTANCE	Vaccination	Enhanced support	DepEd - Emergency response. Contact: regional office	04/17/2023
Laguna	Santa Maria	Mapagong	666	Juan	Gómez	Cruz	Female	45	OTHER_CAPABILITY_BUILDING_SUPPORT	Voucher	Standard package	DA - Annual assistance. Contact: regional office	10/21/2023
Laguna	San Pablo	San Miguel	839	Clara	García	Galang	Female	22	AICS	GAD Trainings	3-day conference	Red Cross - Regular program. Contact: main branch	04/02/2023
Laguna	Pagsanjan	Maunong	934	Juan	Cruz	Galang	Female	58	EDUCATIONAL_ASSISTANCE	Consultation/Medical Check-Up	"PHP 3,000"	UNICEF - Emergency response	01/04/2023
Laguna	Victoria	Masili	606	Janna	Gómez	Santos	Female	73	SUPPLEMENTAL_FEEDING	GAD Trainings	1-day seminar	DOH - Regular program	02/02/2022
Laguna	Victoria	Majada Labas	810	Juan	Carn	Reyes	Female	65	PWD_ASSISTANCE	Job Fair	Basic assistance	Private Donor - Special initiative. Contact: regional office	11/05/2023
Laguna	Siniloan	San Antonio	133	James	Cruz	López	Male	71	EDUCATIONAL_ASSISTANCE	Honorarium	Enhanced support	Private Donor - Special initiative. Contact: regional office	08/27/2023
Laguna	Nagcarlan	San Antonio	395	Pedro	Santos	Reyes	Female	33	SOCIAL_PENSION	"Non-Food Items (Hygiene Kits, Clothes, Household Items)"	Level 1 support	Local Government - Annual assistance. Contact: local coordinator	04/07/2022
Laguna	Lumban	Parian	65	Pedro	Pérez	Reyes	Male	58	OTHER_PROGRAM	Medical Assistance	"PHP 3,000"	DOLE - Special initiative. Contact: main branch	05/18/2021
Laguna	Siniloan	San José	290	María	Pérez	Reyes	Female	35	KALAHI	Honorarium	Standard package	DOH - Emergency response. Contact: local coordinator	02/01/2023
Laguna	Victoria	Barangay III (Poblacion)	376	Miguel	García	Santos	Female	30	KALAHI	Technical Skills Training	Basic assistance	DSWD - Annual assistance. Contact: main branch	05/30/2021
Laguna	Majayjay	San Isidro	769	Juan	Pérez	Cruz	Male	60	OTHER_CAPABILITY_BUILDING_SUPPORT	Mental Health Support	Basic assistance	Caritas - Emergency response. Contact: local coordinator	05/13/2023
Laguna	Famy	Ulango	467	Pedro	Reyes	Santos	Female	42	MEDICAL_SERVICES	"Non-Food Items (Hygiene Kits, Clothes, Household Items)"	Basic assistance	DA - Special initiative. Contact: main branch	02/20/2023
Laguna	Pagsanjan	Palo-Alto	898	Juan	Cruz	López	Female	27	KALAHI	Voucher	Enhanced support	UNICEF - Regular program. Contact: main branch	08/16/2022
Laguna	Paete	Palingon	213	Miguel	Pérez	Cruz	Male	46	MEDICAL_SERVICES	Leadership Skills Training	Level 1 support	DOH - Annual assistance	10/27/2021
Laguna	Alaminos	San Cristóbal	148	María	Reyes	López	Female	27	SLP	Leadership Skills Training	Standard package	Caritas - Regular program. Contact: main branch	12/17/2024
Laguna	Mabitac	Uwisan	573	Pedro	Reyes	García	Female	23	EDUCATIONAL_ASSISTANCE	Transportation Allowance	Enhanced support	DepEd - Special initiative. Contact: regional office	12/13/2024
Laguna	Pagsanjan	Santo Tomás (Calabuso)	471	James	López	García	Male	33	AICS	Parent Effectiveness Trainings	Standard package	Red Cross - Regular program. Contact: regional office	01/29/2023
Laguna	Magdalena	Punta	149	Janna	García	Gómez	Male	42	OTHER_PROGRAM	Technical Skills Training	Enhanced support	DOH - Pilot program. Contact: local coordinator	06/04/2023
Laguna	Paete	Turbina	88	Clara	Cruz	Pérez	Female	61	OTHER_CAPABILITY_BUILDING_SUPPORT	Tutorial Sessions	Basic assistance	Private Donor - Special initiative. Contact: main branch	05/01/2024
Laguna	Bay	Milagrosa	324	Clara	Reyes	Pérez	Male	21	KALAHI	GAD Trainings	2-day workshop	Red Cross - Emergency response	07/30/2024
Laguna	Pila	Uwisan	895	Clara	Santos	Cruz	Female	54	DISASTER_RELIEF_ASSISTANCE	Vaccination	Level 1 support	Community Organization - Emergency response. Contact: regional office	07/01/2024
Laguna	Santa Rosa	San Agustín (Antipolo)	396	Juan	Pérez	Santos	Female	51	OTHER_PROGRAM	Technical Skills Training	Level 1 support	DOLE - Special initiative. Contact: regional office	05/19/2022
Laguna	Nagcarlan	San Vicente	790	Pedro	López	López	Male	36	SLP	Honorarium	Enhanced support	UNICEF - Special initiative. Contact: main branch	08/29/2024
Laguna	Paete	Turbina	404	Miguel	Carn	López	Male	50	KALAHI	Parent Effectiveness Trainings	Basic assistance	DSWD - Emergency response. Contact: regional office	07/25/2024
Laguna	Victoria	San Antonio	82	Miguel	Pérez	Pérez	Male	21	SLP	Food Items	Food Pack	DA - Annual assistance. Contact: regional office	03/13/2023
